subject_id,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,class
112,0.537922,-0.293037,0.145809,-0.712939,-0.205517,-0.439589,-0.185043,0.205299,0.102029,-0.271996,0.013575,0.114192,0.500515,-0.303985,0.110117,-0.713668,-0.09078,-0.407865,-0.175292,0.179888,0.052073,-0.303649,-0.022982,0.14664,0.472552,-0.333052,0.091904,-0.730445,0.001726,-0.375359,-0.169599,0.165092,-0.004652,-0.332523,-0.050997,0.148038,0.464428,-0.351647,0.003321,-0.689061,0.086059,-0.321456,-0.177049,0.10694,-0.036728,-0.375924,-0.053336,0.129706,0.412319,-0.334911,-0.057272,-0.610494,0.148211,-0.262736,-0.173273,0.041473,-0.060098,-0.415637,-0.048291,0.138976,0.42519,-0.354326,-0.041748,-0.579493,0.241031,-0.211084,-0.166032,-0.037092,-0.110775,-0.43073,-0.041327,0.181455,0.402519,-0.361556,-0.000358,-0.560933,0.329752,-0.152925,-0.197467,-0.103726,-0.170372,-0.399633,-0.036217,0.198519,C4
113,0.714627,-0.487022,0.507183,-0.95711,-0.162806,-0.373718,-0.427863,0.313823,0.033008,-0.106216,0.002503,-0.017769,0.710543,-0.502552,0.451643,-0.957525,-0.081412,-0.360421,-0.41211,0.313234,-0.00115,-0.126748,-0.035006,-0.014102,0.689175,-0.465995,0.404784,-0.957445,-0.020738,-0.317987,-0.365468,0.281101,-0.068202,-0.155301,-0.053002,0.000046,0.637202,-0.433172,0.325228,-0.935373,0.050301,-0.287442,-0.323543,0.245906,-0.120733,-0.190156,-0.094557,0.014295,0.563329,-0.523373,0.276212,-0.897919,0.087652,-0.260613,-0.277517,0.209085,-0.16878,-0.222349,-0.135214,0.026824,0.48316,-0.59432,0.233806,-0.867708,0.136511,-0.254312,-0.257986,0.178258,-0.196725,-0.223852,-0.153987,0.036636,0.462844,-0.643219,0.200403,-0.83464,0.188038,-0.235804,-0.252755,0.140001,-0.242388,-0.219587,-0.135521,0.059329,C4
114,0.401209,-0.174091,0.741654,-0.912472,-0.221091,-0.589246,-0.408945,0.414012,-0.123273,-0.089584,0.20667,0.024159,0.391543,-0.174884,0.663257,-0.921904,-0.185515,-0.588037,-0.378395,0.45869,-0.124208,-0.115081,0.171176,0.007088,0.435057,-0.239905,0.591809,-0.943015,-0.146167,-0.56733,-0.34696,0.471809,-0.131596,-0.123278,0.122865,-0.02108,0.481464,-0.33462,0.520577,-0.944924,-0.124305,-0.52214,-0.327267,0.467999,-0.120855,-0.139401,0.066768,-0.04209,0.486009,-0.406168,0.44448,-0.919201,-0.070369,-0.50933,-0.286125,0.45391,-0.139545,-0.158052,0.000598,-0.028664,0.511099,-0.48515,0.374771,-0.879014,0.006567,-0.459061,-0.244831,0.399094,-0.193126,-0.19166,-0.055979,0.013068,0.471792,-0.533509,0.298857,-0.840738,0.090122,-0.3784,-0.215174,0.321008,-0.253952,-0.23851,-0.108061,0.053714,C4
115,0.563627,-0.116404,0.62109,-0.732322,-0.397379,-0.596205,-0.269158,0.180587,0.019063,0.000558,0.066948,0.170409,0.530344,-0.105376,0.567807,-0.743408,-0.372453,-0.581615,-0.247426,0.210434,0.030023,-0.016318,0.021676,0.169227,0.545917,-0.145918,0.525802,-0.771613,-0.336292,-0.560571,-0.217425,0.230101,0.042212,-0.049947,-0.03555,0.171283,0.513214,-0.169954,0.441025,-0.748447,-0.316027,-0.545125,-0.203846,0.254951,0.060316,-0.110187,-0.070836,0.163108,0.474467,-0.142326,0.342817,-0.7455,-0.26121,-0.531268,-0.198031,0.267048,0.053213,-0.122995,-0.102654,0.133818,0.550167,-0.207968,0.307621,-0.781126,-0.150521,-0.505248,-0.194351,0.255158,0.020677,-0.127509,-0.15088,0.129399,0.55686,-0.285645,0.271827,-0.764676,-0.04494,-0.440568,-0.171797,0.223769,-0.03418,-0.197896,-0.198263,0.181806,C4
116,1.144161,-0.611784,0.765783,-0.846177,-0.331975,-0.335629,-0.576753,0.309973,0.120853,-0.20962,0.156006,0.063332,1.029766,-0.572593,0.671982,-0.831008,-0.303472,-0.333828,-0.536162,0.311747,0.138644,-0.208058,0.094968,0.041399,0.883019,-0.510568,0.54561,-0.828369,-0.252654,-0.358438,-0.441721,0.312479,0.098302,-0.204746,0.035793,0.027781,0.745215,-0.450937,0.412906,-0.821992,-0.190425,-0.372519,-0.343984,0.304621,0.083064,-0.220959,-0.044422,0.042285,0.662598,-0.431763,0.321683,-0.788748,-0.13986,-0.375078,-0.279078,0.294756,0.073304,-0.274605,-0.10752,0.06098,0.615029,-0.44039,0.266533,-0.758695,-0.081758,-0.37902,-0.228405,0.281089,0.035729,-0.322519,-0.149665,0.065339,0.602833,-0.459454,0.231129,-0.734106,-0.032038,-0.355154,-0.211271,0.262471,-0.002231,-0.35227,-0.168803,0.054007,C4
117,1.049807,-0.659494,0.622677,-0.773797,-0.485876,-0.294637,-0.429164,0.259635,0.24019,-0.166244,0.027635,0.140125,1.16086,-0.768935,0.557022,-0.858942,-0.37929,-0.280717,-0.411244,0.301873,0.192039,-0.17572,0.006367,0.103667,1.068091,-0.730629,0.438809,-0.855003,-0.288101,-0.27457,-0.369547,0.293805,0.168251,-0.181632,-0.053362,0.08338,0.942702,-0.716399,0.368282,-0.83554,-0.19028,-0.246372,-0.360145,0.271065,0.121533,-0.232395,-0.0946,0.080994,0.810152,-0.618784,0.281062,-0.796638,-0.084765,-0.213215,-0.325948,0.207896,0.050818,-0.284203,-0.129863,0.131277,0.744964,-0.571984,0.215333,-0.73688,0.013376,-0.181767,-0.293529,0.139279,-0.019688,-0.335546,-0.140556,0.205612,0.659422,-0.542145,0.176195,-0.697631,0.100813,-0.170992,-0.263739,0.070245,-0.07761,-0.348561,-0.134662,0.244537,C4
118,0.627726,-0.484084,0.767235,-0.687871,-0.519869,-0.480874,-0.326254,0.212356,0.045339,-0.024415,0.005748,0.079415,0.672426,-0.561043,0.735459,-0.707469,-0.453637,-0.49195,-0.315859,0.232872,0.047325,-0.042725,-0.041104,0.087471,0.666868,-0.567249,0.643361,-0.704257,-0.390394,-0.478466,-0.280627,0.213002,0.062047,-0.05274,-0.118542,0.096652,0.620744,-0.528719,0.517253,-0.677019,-0.334557,-0.441595,-0.273735,0.197984,0.10864,-0.099331,-0.201908,0.116207,0.617482,-0.545197,0.436496,-0.672444,-0.275559,-0.383791,-0.26221,0.211997,0.098122,-0.173592,-0.240695,0.117828,0.599547,-0.564324,0.376646,-0.6905,-0.195009,-0.318894,-0.258533,0.213532,0.058174,-0.22982,-0.273004,0.08689,0.566213,-0.53295,0.297139,-0.684626,-0.074062,-0.306164,-0.240488,0.18517,0.040106,-0.235014,-0.358804,0.078534,C4
119,0.675518,-0.444676,0.66085,-0.81584,-0.29698,-0.502844,-0.395453,0.315835,0.004582,-0.085659,0.064522,0.039081,0.67012,-0.460492,0.568052,-0.808053,-0.233962,-0.478107,-0.364049,0.32204,0.004272,-0.115972,-0.008189,0.032827,0.639993,-0.49932,0.478999,-0.805782,-0.174306,-0.421661,-0.316501,0.314697,-0.005025,-0.170732,-0.095654,0.042511,0.637341,-0.535871,0.410827,-0.798291,-0.134392,-0.382619,-0.281036,0.30394,-0.01382,-0.216046,-0.15686,0.055998,0.624764,-0.551199,0.337418,-0.775108,-0.080766,-0.367644,-0.250325,0.266413,-0.030136,-0.234448,-0.196844,0.070421,0.646855,-0.590101,0.289449,-0.745803,-0.006226,-0.312648,-0.256676,0.20981,-0.062495,-0.258602,-0.210344,0.093151,0.696933,-0.651895,0.287594,-0.694575,0.077135,-0.209113,-0.291842,0.154167,-0.118622,-0.308447,-0.202683,0.137528,C4
120,1.423299,-0.414029,-0.135408,-0.471968,-0.003805,-0.333599,-0.12126,0.198925,-0.163834,-0.213314,-0.001098,0.15489,1.51271,-0.468143,-0.208892,-0.467885,0.139967,-0.288206,-0.227572,0.183572,-0.208869,-0.190845,0.012327,0.122456,1.316088,-0.418181,-0.231306,-0.357043,0.122023,-0.144719,-0.305955,0.104178,-0.174431,-0.209544,0.050033,0.133596,1.567542,-0.693991,0.011871,-0.430096,0.221587,-0.076938,-0.373547,0.038176,-0.166935,-0.225777,0.082913,0.151499,1.646371,-0.759338,-0.022119,-0.301961,0.230017,-0.041806,-0.399531,-0.051384,-0.14587,-0.217794,0.071226,0.162623,1.736118,-0.914596,0.034293,-0.331694,0.369124,-0.034913,-0.466226,-0.123744,-0.18954,-0.121112,0.057831,0.075046,1.545387,-0.892691,0.134156,-0.317395,0.467599,0.004263,-0.505521,-0.154759,-0.224498,-0.068414,0.070245,0.009985,C5
121,0.968259,-0.310344,-0.294631,-0.395854,-0.120295,-0.348526,0.112427,-0.009704,0.016268,-0.358537,0.031831,0.223209,1.009694,-0.312461,-0.320287,-0.383801,-0.033889,-0.34772,0.010413,-0.018865,-0.029629,-0.362775,0.086264,0.249808,1.055981,-0.389265,-0.300259,-0.353002,0.030768,-0.302531,-0.063143,-0.020671,-0.091713,-0.318199,0.09675,0.268845,1.086332,-0.44674,-0.288291,-0.313069,0.096398,-0.248294,-0.17401,-0.022601,-0.117539,-0.298818,0.092587,0.251158,1.194308,-0.576587,-0.211835,-0.232207,0.123737,-0.135673,-0.346117,-0.017941,-0.160237,-0.235664,0.120479,0.185499,1.416073,-0.892707,0.007157,-0.170209,0.213224,-0.072094,-0.440909,-0.083643,-0.149415,-0.196795,0.117897,0.134372,1.505777,-1.025985,0.152731,-0.16223,0.370992,-0.09708,-0.484261,-0.139822,-0.200703,-0.07713,0.078677,0.033109,C5
122,1.460184,-0.419061,-0.449685,-0.407162,-0.13141,-0.437533,0.02268,0.062809,0.053023,-0.238976,-0.083079,0.209395,1.481248,-0.446401,-0.438623,-0.349564,-0.16879,-0.39363,0.067769,0.006778,0.009928,-0.248703,-0.045771,0.233601,1.488989,-0.45848,-0.506995,-0.225123,-0.175932,-0.404462,0.106157,-0.037616,-0.013201,-0.263606,-0.011092,0.242513,1.521577,-0.500324,-0.51118,-0.16872,-0.103736,-0.44069,0.112718,-0.078429,-0.053242,-0.247487,-0.006176,0.272839,1.414392,-0.488299,-0.428191,-0.179561,0.018462,-0.413768,-0.004342,-0.103604,-0.111672,-0.182928,0.02559,0.291522,1.220458,-0.521564,-0.315639,-0.303776,0.136148,-0.337659,-0.142241,-0.114608,-0.117787,-0.190993,0.049871,0.289347,1.181318,-0.527674,-0.301415,-0.26709,0.214532,-0.312721,-0.210192,-0.120955,-0.148457,-0.192994,0.070366,0.260837,C5
123,1.001909,-0.600488,-0.365683,-0.216401,-0.126352,-0.280886,-0.007227,-0.105053,-0.04352,-0.29953,0.07327,0.298139,1.034091,-0.668848,-0.300521,-0.247796,0.00535,-0.258479,-0.146745,-0.063927,-0.12014,-0.235718,0.09615,0.296338,1.153011,-0.807632,-0.193335,-0.237088,0.106433,-0.188212,-0.325421,-0.010328,-0.167821,-0.197471,0.141937,0.237748,1.269204,-0.8814,-0.161929,-0.130679,0.163067,-0.109365,-0.448799,-0.012861,-0.166338,-0.187251,0.177548,0.189453,1.594572,-1.138333,0.048048,-0.186205,0.277043,-0.107219,-0.499928,-0.072863,-0.134129,-0.141464,0.144652,0.125573,1.487305,-1.076212,0.093809,-0.161295,0.376174,-0.160132,-0.496678,-0.142198,-0.120436,-0.024697,0.03308,0.06049,1.313672,-0.94253,0.02025,0.029266,0.407339,-0.219219,-0.481766,-0.148423,-0.108128,-0.045409,0.013009,0.035822,C5
124,1.399389,-0.525987,-0.699447,0.047228,-0.042897,-0.373916,0.070351,-0.143958,-0.046557,-0.253743,0.078602,0.223686,1.222501,-0.608337,-0.543824,0.002436,-0.092829,-0.269787,0.018717,-0.254017,-0.010362,-0.252102,0.081377,0.230008,1.110164,-0.620099,-0.467431,-0.04427,0.017884,-0.255227,-0.074644,-0.275251,-0.012167,-0.227331,0.069297,0.253986,1.091252,-0.611233,-0.459416,-0.008709,0.147061,-0.291743,-0.141929,-0.299598,-0.026029,-0.181988,0.061359,0.232897,1.153992,-0.611841,-0.472109,0.066097,0.159227,-0.229957,-0.250878,-0.344607,0.01007,-0.15303,0.057171,0.162639,1.203706,-0.7024,-0.358294,0.132887,0.190012,-0.202394,-0.341246,-0.296584,-0.037877,-0.098351,0.02498,0.131354,1.324598,-0.899121,-0.140846,0.135051,0.250867,-0.163108,-0.446975,-0.213893,-0.093426,-0.069076,0.03573,0.079174,C5
125,1.748348,-0.213537,-0.432946,-0.344879,0.056325,-0.313737,-0.219456,0.133358,-0.14872,-0.149659,0.013329,0.174369,1.75211,-0.360151,-0.463486,-0.277267,0.113012,-0.285806,-0.196319,0.111667,-0.2126,-0.161062,0.013507,0.197495,1.620847,-0.367283,-0.476241,-0.198582,0.134512,-0.295413,-0.174386,0.032707,-0.227484,-0.175373,0.01794,0.229835,1.451666,-0.283055,-0.554693,-0.077336,0.085679,-0.2362,-0.181804,-0.109402,-0.176021,-0.203813,0.050268,0.223889,1.478104,-0.347217,-0.614836,0.091919,0.070515,-0.199531,-0.147186,-0.310147,-0.099429,-0.202588,0.084793,0.145157,1.261016,-0.35662,-0.509185,0.11725,0.191792,-0.227838,-0.21919,-0.395267,-0.028748,-0.183142,0.072998,0.100514,1.245165,-0.364924,-0.526216,0.246891,0.224767,-0.18291,-0.312961,-0.437445,0.018289,-0.127761,0.056044,0.005564,C5
126,1.60387,-0.826244,-0.182649,-0.38279,-0.136875,-0.28534,-0.034262,0.192808,-0.235538,-0.152638,0.15501,0.161899,1.588405,-0.856742,-0.182532,-0.373585,-0.021065,-0.320881,-0.040746,0.132663,-0.321181,-0.106415,0.172335,0.183583,1.542914,-0.885524,-0.143206,-0.361334,0.068621,-0.281885,-0.112965,0.078184,-0.369033,-0.108857,0.196705,0.178259,1.402007,-0.888306,-0.050137,-0.227847,0.043107,-0.191579,-0.213159,-0.027122,-0.294062,-0.136896,0.198388,0.178723,1.281099,-0.879627,-0.051464,-0.092266,0.103925,-0.204031,-0.318001,-0.034575,-0.276514,-0.147338,0.194702,0.153037,1.5208,-1.065622,0.01806,-0.018996,0.170371,-0.230173,-0.371765,-0.044843,-0.263086,-0.180539,0.177772,0.13668,1.671929,-1.221153,0.192228,0.039724,0.060493,-0.197698,-0.359444,-0.186673,-0.145267,-0.131538,0.033355,0.14161,C5
127,1.770142,-0.447507,-0.327904,-0.099235,-0.204079,-0.4953,0.133017,0.083897,-0.077626,-0.175459,-0.000216,0.186314,1.767525,-0.451937,-0.377286,-0.099952,-0.139337,-0.432889,0.07254,0.065335,-0.113919,-0.17491,0.018106,0.206948,1.713222,-0.424716,-0.400731,-0.084833,-0.08065,-0.377412,0.027675,0.038919,-0.144564,-0.174708,0.020592,0.211507,1.684382,-0.484778,-0.382934,-0.038123,-0.029512,-0.330876,-0.014656,0.023732,-0.182053,-0.194373,0.019428,0.220892,1.687577,-0.477237,-0.479146,0.180229,-0.123488,-0.242549,-0.055356,-0.156878,-0.134329,-0.215633,0.06535,0.201934,1.673291,-0.504103,-0.512959,0.293891,-0.043976,-0.256272,-0.079768,-0.255478,-0.146231,-0.228437,0.106515,0.190864,1.531162,-0.54466,-0.282666,0.123535,0.145676,-0.21111,-0.196701,-0.21661,-0.176539,-0.205507,0.032719,0.219282,C5
128,1.72988,-0.501307,-0.293007,-0.445558,-0.060728,-0.212499,-0.21741,0.203038,-0.003312,-0.207509,-0.031733,0.110097,1.748611,-0.454131,-0.379859,-0.336968,-0.074796,-0.195179,-0.193609,0.155637,-0.027842,-0.209991,-0.04336,0.150329,1.688752,-0.436952,-0.530808,-0.148462,-0.149036,-0.16707,-0.123274,-0.036024,0.006591,-0.215807,-0.075275,0.175529,1.595383,-0.471569,-0.552539,-0.069147,-0.17078,-0.10145,-0.117679,-0.178685,0.03651,-0.238066,-0.078716,0.168775,1.433396,-0.516403,-0.356275,-0.154531,0.0148,-0.055343,-0.25741,-0.14564,-0.032252,-0.239205,-0.035463,0.201736,1.396363,-0.501067,-0.314771,-0.167316,0.141736,-0.044578,-0.299162,-0.209598,-0.058382,-0.219943,-0.018684,0.167217,1.527701,-0.579897,-0.267117,-0.126891,0.22174,-0.009134,-0.356131,-0.254738,-0.096883,-0.152792,-0.021038,0.10181,C5
129,1.662041,-0.354907,-0.342654,-0.195395,-0.258822,-0.204335,-0.077488,-0.027152,0.04786,-0.222493,-0.040611,0.21331,1.739663,-0.579203,-0.192513,-0.312483,-0.207655,-0.124857,-0.174699,-0.010406,0.034306,-0.254112,-0.045798,0.264923,1.628943,-0.654443,-0.170419,-0.358178,-0.083412,-0.095546,-0.228882,-0.027968,-0.007292,-0.257778,-0.019536,0.245126,1.447523,-0.604071,-0.195346,-0.351915,0.047501,-0.144905,-0.218202,-0.097133,-0.03262,-0.239622,-0.030546,0.249863,1.378272,-0.594551,-0.202481,-0.330984,0.137901,-0.111833,-0.301674,-0.143548,-0.050188,-0.244157,0.011157,0.249741,1.502423,-0.715501,-0.12256,-0.259096,0.150372,0.025277,-0.462018,-0.157005,-0.053552,-0.251683,0.074289,0.223278,1.64623,-0.915923,0.031449,-0.091997,0.162767,0.066929,-0.524795,-0.189083,-0.047101,-0.238569,0.094972,0.219112,C5
130,1.922817,-0.56836,-0.291337,-0.406118,0.142871,-0.330526,-0.246207,0.189814,-0.179272,-0.107565,0.053891,0.132842,1.912945,-0.552464,-0.460799,-0.199297,0.09059,-0.351441,-0.116801,-0.008514,-0.123704,-0.114526,-0.000817,0.234424,1.896985,-0.54173,-0.510057,-0.095613,0.037217,-0.315686,-0.106708,-0.141978,-0.064107,-0.146237,0.003212,0.250779,1.525179,-0.50801,-0.319601,-0.274393,0.180777,-0.182003,-0.344703,-0.041774,-0.127324,-0.173385,0.065756,0.192663,1.336438,-0.449485,-0.270414,-0.284047,0.292059,-0.175014,-0.450078,-0.06004,-0.151297,-0.16165,0.114595,0.128417,1.345409,-0.419459,-0.292573,-0.189698,0.335546,-0.165592,-0.446055,-0.205181,-0.104647,-0.116184,0.089922,0.128793,1.400484,-0.559314,-0.24572,-0.051041,0.393359,-0.186718,-0.38821,-0.268839,-0.15096,-0.00785,0.042904,0.104253,C5
131,1.546996,-0.598716,-0.207235,-0.527667,0.030746,-0.306251,-0.186709,0.288002,-0.149093,-0.209914,-0.035129,0.037672,1.754347,-0.861942,-0.118766,-0.442036,0.097884,-0.318425,-0.203324,0.272758,-0.229396,-0.181805,0.00067,0.028829,1.693531,-0.9176,-0.054606,-0.463647,0.094252,-0.269348,-0.161514,0.12257,-0.22326,-0.16019,-0.069482,0.145932,1.505526,-0.776513,-0.181409,-0.339018,0.022857,-0.153415,-0.171467,-0.046987,-0.086553,-0.232367,-0.082585,0.235945,1.60383,-0.829211,-0.169911,-0.32048,0.055428,0.024936,-0.362632,-0.090526,-0.033337,-0.285844,-0.010038,0.22612,1.38199,-0.800872,-0.203757,-0.204455,0.146018,0.065602,-0.473968,-0.16235,-0.03145,-0.251024,0.02313,0.192803,1.337336,-0.861817,-0.110927,-0.139855,0.181964,0.090899,-0.519094,-0.211486,-0.034914,-0.217876,0.040254,0.176731,C5
132,1.755041,-0.638123,-0.300339,-0.152404,-0.075077,-0.389822,0.077029,0.003134,-0.121792,-0.133251,0.009349,0.250985,1.710863,-0.654687,-0.280749,-0.078974,-0.078887,-0.381196,0.046801,-0.089458,-0.088533,-0.122094,0.023585,0.271394,1.746167,-0.649083,-0.304607,-0.045844,-0.133468,-0.240739,-0.051984,-0.160721,-0.064456,-0.134352,0.039899,0.260696,1.50984,-0.646007,-0.193041,-0.167874,0.000147,-0.146639,-0.175192,-0.136054,-0.105213,-0.169658,0.081705,0.289485,1.321895,-0.656835,-0.181663,-0.132188,0.100303,-0.140179,-0.26383,-0.145414,-0.092936,-0.165753,0.083648,0.258746,1.270163,-0.682978,-0.147993,-0.090765,0.183345,-0.167712,-0.321073,-0.189202,-0.063904,-0.132444,0.064532,0.218667,1.262094,-0.681443,-0.141573,0.005302,0.16497,-0.107663,-0.386882,-0.225653,-0.056536,-0.106999,0.073226,0.16447,C5
133,1.299392,-0.12667,-0.604044,-0.313858,0.088027,-0.443261,-0.005616,-0.048637,-0.045513,-0.199639,-0.033302,0.239255,1.366765,-0.284393,-0.58063,-0.160223,0.11904,-0.44868,-0.023954,-0.012534,-0.120944,-0.153217,-0.057804,0.26804,1.319906,-0.252485,-0.579133,-0.063994,0.136886,-0.463274,0.011497,-0.096327,-0.092461,-0.178769,-0.028188,0.29806,1.283447,-0.211805,-0.695265,0.103142,0.144228,-0.391113,-0.008101,-0.233461,-0.054865,-0.193373,0.051773,0.238552,1.185227,-0.216307,-0.710176,0.211977,0.142556,-0.285911,-0.130357,-0.310726,-0.019971,-0.196288,0.103125,0.143171,1.091419,-0.301233,-0.521411,0.13751,0.097974,-0.134664,-0.326613,-0.320587,0.044116,-0.220417,0.109115,0.100321,1.165801,-0.479606,-0.283695,0.049464,0.152473,-0.076,-0.412065,-0.288765,0.016554,-0.213622,0.053114,0.156473,C5
134,2.155408,-1.158249,-0.203715,-0.248647,-0.287806,-0.117102,-0.109316,0.05586,-0.026856,-0.240746,-0.040158,0.19501,1.973524,-1.217638,-0.098435,-0.365268,-0.170218,-0.091826,-0.184538,0.055163,-0.045932,-0.263036,-0.028516,0.194783,1.591861,-1.073162,-0.125487,-0.418323,-0.063529,-0.098494,-0.234393,0.000677,-0.047717,-0.23713,-0.029984,0.217569,1.355199,-0.90003,-0.217096,-0.372664,-0.028256,-0.075395,-0.270137,-0.073471,-0.009744,-0.260933,-0.017276,0.272094,1.376594,-0.886301,-0.240316,-0.362973,0.037165,-0.078697,-0.268713,-0.173463,0.005577,-0.225279,-0.046424,0.293689,1.481708,-1.003036,-0.194116,-0.30884,0.120138,-0.037053,-0.365522,-0.17317,-0.059969,-0.170718,0.012667,0.211426,1.691958,-1.20242,-0.025834,-0.305574,0.193954,-0.023236,-0.444454,-0.147247,-0.129458,-0.142686,0.083581,0.135833,C5
135,1.249807,-0.207269,-0.713856,-0.17548,-0.027406,-0.371625,0.042353,-0.096435,0.081202,-0.307478,-0.050133,0.12961,1.283523,-0.284112,-0.740845,-0.120427,0.01597,-0.331744,0.022673,-0.144858,0.02289,-0.301371,-0.014923,0.157076,1.25931,-0.330734,-0.745858,-0.003484,0.024436,-0.278896,-0.008122,-0.205201,-0.017477,-0.289277,0.015958,0.152902,1.428841,-0.52533,-0.609818,0.066923,0.020582,-0.261589,-0.017541,-0.252228,-0.104204,-0.217014,0.025035,0.169847,1.421192,-0.634027,-0.43004,-0.010591,0.092374,-0.217984,-0.11954,-0.290108,-0.112721,-0.160151,-0.005578,0.191262,1.244462,-0.605778,-0.285868,-0.098955,0.213693,-0.151713,-0.319375,-0.285054,-0.063142,-0.162331,0.016837,0.179529,1.128602,-0.598502,-0.226464,0.016889,0.228302,-0.10441,-0.431145,-0.306054,-0.02803,-0.169447,0.047216,0.143457,C5
136,1.130519,-0.519982,-0.178532,-0.540106,0.008564,-0.309625,-0.192313,0.257031,-0.111029,-0.274902,0.017606,0.116174,1.18189,-0.632413,-0.18824,-0.444173,0.01791,-0.288221,-0.22753,0.259864,-0.173892,-0.245525,0.04929,0.125122,1.224508,-0.692391,-0.198983,-0.377872,0.064239,-0.264716,-0.257128,0.226779,-0.224626,-0.227047,0.081144,0.1369,1.380101,-0.781057,-0.155016,-0.409464,0.11531,-0.224015,-0.28633,0.162066,-0.236823,-0.210757,0.108599,0.131721,1.447833,-0.84542,-0.139901,-0.382263,0.177907,-0.226469,-0.298333,0.121012,-0.29157,-0.185607,0.138937,0.133112,1.532136,-0.976843,-0.086709,-0.328722,0.245146,-0.221882,-0.335355,0.066521,-0.308727,-0.145131,0.153119,0.122537,1.621891,-1.121597,-0.035189,-0.194148,0.249304,-0.173904,-0.395839,-0.017964,-0.252132,-0.152761,0.16261,0.131336,C5
137,1.230398,-0.030643,-0.518542,-0.37281,-0.042613,-0.331788,-0.130243,0.091874,0.103976,-0.279761,-0.040443,0.061319,1.231134,-0.156609,-0.435772,-0.357963,0.007101,-0.317158,-0.133727,0.091174,0.040191,-0.246805,-0.069909,0.114797,1.098764,-0.148553,-0.433825,-0.405003,0.181533,-0.375816,-0.111843,0.055965,-0.057393,-0.191548,-0.063814,0.150383,1.050631,-0.170413,-0.515685,-0.403839,0.286926,-0.363844,-0.118189,-0.004694,-0.147789,-0.18864,-0.021451,0.194006,1.229118,-0.297681,-0.545203,-0.313287,0.243395,-0.228439,-0.186359,-0.03443,-0.167168,-0.21982,0.018076,0.194729,1.260656,-0.447592,-0.478134,-0.182953,0.199315,-0.131891,-0.239173,-0.120675,-0.138204,-0.225515,0.046176,0.206352,1.270842,-0.520676,-0.453751,-0.018978,0.123415,-0.052065,-0.296518,-0.292939,-0.02104,-0.234036,0.036649,0.201348,C5
138,1.526301,-0.486333,-0.257145,-0.240068,-0.005696,-0.241896,-0.094353,-0.040407,-0.042048,-0.207862,-0.078995,0.201097,1.415691,-0.535632,-0.193298,-0.275869,0.09164,-0.206792,-0.137633,-0.056579,-0.108849,-0.189839,-0.051519,0.211602,1.277618,-0.466523,-0.191236,-0.242046,0.085859,-0.160263,-0.169782,-0.163426,-0.031064,-0.26858,-0.038602,0.265043,1.151898,-0.393179,-0.272755,-0.164681,0.056697,-0.110968,-0.19431,-0.238871,0.010774,-0.336102,0.021666,0.252681,1.102075,-0.364531,-0.306085,-0.097778,0.081606,-0.078958,-0.230299,-0.302152,0.032701,-0.33215,0.047081,0.221306,1.153958,-0.3434,-0.327998,-0.034728,0.154702,-0.07826,-0.268919,-0.385443,0.078523,-0.291311,0.049173,0.166333,1.233105,-0.394168,-0.290097,0.052094,0.234405,-0.081715,-0.303382,-0.435691,0.094718,-0.232138,0.011757,0.136356,C5
139,1.570668,-0.593899,-0.331384,-0.125316,0.093562,-0.216672,-0.195081,-0.115169,-0.145788,-0.198155,-0.02441,0.212642,1.267867,-0.3745,-0.510466,-0.001935,0.185174,-0.296855,-0.107916,-0.262963,-0.081037,-0.229471,-0.016414,0.209941,1.245996,-0.434283,-0.418046,-0.018644,0.220659,-0.197726,-0.18826,-0.342263,-0.046293,-0.214569,-0.020451,0.174523,1.404003,-0.719145,-0.087808,-0.181703,0.3229,-0.022806,-0.389683,-0.287988,-0.11911,-0.134527,-0.039322,0.122807,1.197055,-0.741532,0.01076,-0.164155,0.395771,-0.022147,-0.385053,-0.311323,-0.170247,-0.068172,-0.069915,0.063271,1.041587,-0.737811,0.083378,-0.062769,0.360321,0.010434,-0.352126,-0.327821,-0.233591,-0.002226,-0.065101,-0.021153,0.958736,-0.723183,0.149518,0.010157,0.338441,0.068066,-0.37194,-0.308852,-0.257283,0.028796,-0.050577,-0.111846,C5
