"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"362","c","b","a","a","b","b","b","b","c","c","c","c","c","a","a","a","c","c","c","a","b","a","b","a","a","c","a","c","a","a","a","a","b","c","a","b","a","c","c","a","b","a","b","a","a","a","a","c","c","a","b","c","b","c","a"
"363","b","b","b","a","b","c","c","a","c","c","b","b","b","c","b","a","a","c","c","c","c","a","c","b","a","b","a","c","c","a","c","c","c","a","c","b","b","b","b","b","b","c","a","a","c","c","b","a","a","b","a","a","a","c","c"
"364","b","b","b","a","b","c","a","a","c","c","a","b","a","a","a","c","c","a","b","a","a","a","a","c","a","c","a","a","b","a","b","a","a","c","a","a","b","b","c","a","c","b","c","b","c","b","c","c","c","a","b","a","b","c","c"
"365","c","b","b","a","a","a","a","c","c","b","c","c","c","b","c","b","a","c","b","a","c","b","c","b","a","b","c","c","c","a","b","c","a","c","a","c","c","a","c","a","b","a","a","b","a","c","c","b","c","c","b","a","c","a","c"
"366","b","a","a","a","a","c","a","c","c","a","b","b","b","b","a","c","a","c","c","c","b","a","c","b","a","c","a","b","c","a","c","b","a","a","b","b","c","c","c","b","c","a","b","a","c","b","a","c","a","a","c","b","b","c","c"
"367","b","c","b","a","b","c","a","a","c","c","b","b","a","c","a","c","c","a","c","a","b","c","b","c","a","c","c","b","c","b","a","b","b","b","c","a","a","c","c","b","c","c","b","c","b","b","b","b","b","c","c","b","a","b","b"
"368","b","c","b","a","b","c","a","c","c","c","a","a","c","c","a","b","b","b","c","a","a","a","c","c","b","b","b","b","c","c","c","c","a","c","a","b","a","a","c","c","c","a","a","c","a","b","b","b","b","a","c","b","b","c","b"
"369","b","c","c","b","b","a","a","a","c","a","c","c","c","b","a","c","a","b","a","c","a","b","c","c","a","b","b","c","a","c","c","b","b","c","b","b","b","a","a","c","c","c","b","c","a","b","c","b","a","a","c","c","a","a","b"
"370","b","c","b","a","b","a","a","a","a","c","b","a","a","c","c","a","b","a","c","a","b","c","a","a","a","b","c","b","a","b","b","c","a","c","a","a","a","a","a","a","b","a","a","a","a","c","b","a","c","a","b","c","a","c","a"
"371","b","a","a","c","a","c","a","c","b","a","a","b","b","b","a","c","b","a","b","a","b","c","a","c","a","c","c","a","a","a","b","c","a","c","b","c","b","b","b","c","b","b","a","c","b","a","b","b","c","c","b","b","a","c","a"
"372","c","b","c","a","b","a","b","c","c","c","c","b","b","c","b","a","a","a","b","b","c","c","b","c","c","b","c","b","b","a","c","c","c","c","a","b","b","c","c","b","c","b","b","c","c","a","b","c","a","b","c","b","b","b","c"
"373","b","a","a","a","a","b","a","c","a","a","c","b","c","b","b","b","c","a","c","c","c","c","c","c","b","a","a","b","b","c","c","b","b","a","b","b","b","b","a","b","c","c","b","a","c","a","c","a","c","a","c","a","a","a","c"
"374","b","b","c","a","b","c","b","c","b","c","b","c","b","a","a","c","b","a","c","b","b","a","a","a","c","c","a","a","a","a","b","b","a","c","a","c","c","a","a","a","b","c","a","c","a","c","c","a","c","a","b","a","a","b","a"
"375","b","b","c","b","b","c","c","b","c","b","b","a","c","b","c","c","c","b","c","b","c","a","a","a","c","b","c","a","c","a","c","c","a","c","a","b","a","a","a","a","c","b","a","a","a","b","c","a","c","a","c","c","c","b","a"
"376","c","b","b","a","b","b","a","b","c","b","c","c","c","c","b","a","a","b","c","c","b","b","a","a","a","c","b","a","b","a","b","c","b","c","a","c","c","a","b","a","b","a","a","b","a","a","a","a","c","a","c","c","c","b","a"
"377","b","b","b","a","b","a","c","a","a","a","c","b","a","b","c","b","a","a","b","c","c","b","a","c","a","b","c","a","a","a","a","c","b","b","a","b","a","a","b","a","c","b","a","c","a","b","b","a","b","a","c","c","a","b","a"
"378","b","a","a","a","a","c","b","b","c","c","b","b","c","a","a","c","b","b","c","a","b","b","c","c","a","c","a","b","c","c","a","a","c","b","a","c","a","b","c","a","a","b","c","b","a","b","b","b","c","a","c","a","c","a","c"
"379","b","a","a","a","b","c","a","b","a","a","b","c","c","a","b","c","b","b","a","c","b","a","b","c","c","c","b","c","c","a","b","b","b","c","a","c","c","b","b","a","b","a","c","c","a","c","b","c","c","b","b","c","b","b","a"
"380","c","b","c","a","c","b","c","a","c","a","c","b","a","a","c","b","c","a","c","c","b","c","a","b","a","c","a","b","c","a","a","a","c","b","a","b","c","c","c","b","c","b","b","b","c","a","b","a","c","b","c","c","a","b","a"
"381","b","a","a","c","b","c","c","a","c","a","b","c","c","b","b","b","c","c","c","b","c","c","b","b","c","a","c","c","c","b","c","a","b","a","c","b","a","a","c","a","c","a","a","c","a","a","a","a","a","a","c","a","a","c","b"
"382","b","b","b","a","c","c","b","c","a","a","b","a","b","c","b","c","b","c","c","b","b","b","c","c","a","c","c","b","c","a","b","c","a","a","a","a","c","a","c","a","b","a","c","b","a","c","a","b","a","a","b","b","a","c","a"
"383","b","a","a","a","b","c","c","a","a","b","b","a","a","c","c","c","b","a","a","a","b","b","a","b","a","c","b","a","b","b","b","a","a","c","c","c","c","a","a","a","a","b","a","b","b","c","b","c","a","a","a","a","b","c","c"
"384","b","c","b","a","a","b","c","b","c","a","b","c","c","b","a","c","a","b","c","a","c","a","c","b","a","c","c","b","c","c","b","c","b","a","a","c","a","b","c","a","a","b","c","c","a","c","b","b","b","a","b","c","b","c","c"
"385","b","a","a","b","b","a","b","a","c","c","b","c","a","a","a","c","c","a","a","b","b","c","a","c","a","c","a","a","b","a","b","b","a","c","a","c","b","b","c","a","a","c","b","b","a","b","a","b","a","a","c","c","b","c","c"
"386","b","a","a","c","b","c","b","b","c","a","b","b","c","c","c","b","a","b","c","b","b","a","c","c","a","c","a","c","b","a","b","a","b","c","a","b","b","c","b","a","b","c","c","c","a","c","a","b","a","a","b","c","b","c","c"
"387","b","a","a","a","a","c","b","a","a","b","a","b","a","c","c","c","b","a","a","b","b","a","a","c","c","b","b","a","b","b","c","b","a","c","c","c","c","a","c","a","a","b","a","c","b","c","c","a","b","c","b","c","a","c","a"
"388","b","a","a","a","a","b","b","a","c","b","b","b","a","b","c","c","c","a","c","a","a","c","a","a","a","b","a","a","c","a","c","b","b","c","b","a","b","a","c","b","b","a","a","b","c","c","b","a","a","b","b","b","a","a","c"
"389","b","b","c","a","b","b","a","b","c","c","c","b","c","c","a","b","b","c","c","a","c","a","b","b","c","b","a","c","b","a","c","b","b","c","c","b","c","c","c","a","a","c","c","a","a","c","c","b","a","b","b","c","a","c","a"
"390","b","a","a","a","b","b","c","a","c","b","c","a","a","b","c","b","a","a","c","a","c","b","a","c","b","b","c","b","c","c","c","a","a","a","c","a","a","a","b","a","c","a","a","c","a","b","b","c","c","a","c","b","b","b","b"
"391","b","a","a","c","b","c","c","a","a","c","c","c","a","c","a","a","c","b","c","a","c","b","a","c","b","a","b","a","c","a","b","a","a","c","b","c","b","b","b","a","b","b","c","c","c","c","a","c","c","b","a","c","c","c","c"
"392","b","a","a","c","a","c","c","a","c","c","b","a","a","a","a","c","a","a","c","a","a","c","a","b","c","b","b","b","c","a","c","b","a","c","a","a","b","b","b","c","c","c","b","a","a","b","a","c","c","a","c","c","a","a","c"
"393","b","b","c","a","c","c","c","c","a","a","b","c","b","b","b","c","a","a","b","c","b","b","a","a","b","c","a","a","a","c","b","a","b","c","b","c","c","a","b","b","a","a","a","b","c","b","b","a","c","b","b","c","a","c","c"
"394","b","c","b","a","b","c","b","b","a","b","a","b","c","a","b","b","b","b","c","c","c","a","c","c","c","a","c","c","c","c","b","c","c","c","a","c","a","c","c","a","a","c","b","b","b","b","c","c","c","a","c","c","b","a","b"
"395","b","c","b","b","b","c","b","c","c","c","b","b","c","a","a","c","c","c","c","a","b","b","c","c","c","c","c","c","c","a","b","a","b","b","a","c","a","c","c","a","b","b","b","a","c","a","c","a","c","a","c","a","a","a","c"
"396","b","b","c","a","b","c","b","b","c","c","b","b","a","a","c","c","b","a","b","b","a","b","a","c","b","c","c","c","c","c","b","c","c","c","a","c","a","b","c","a","b","b","c","a","b","b","a","c","c","c","c","b","c","c","b"
"397","b","b","c","a","b","b","a","a","c","c","c","c","a","c","c","b","a","a","a","a","b","a","a","a","a","b","a","a","a","a","c","a","c","c","b","b","b","c","c","c","c","b","b","b","b","b","b","b","c","c","c","b","a","c","b"
"398","c","b","b","a","b","b","b","c","c","a","c","b","c","c","a","a","c","c","c","b","b","a","c","c","a","c","b","b","a","b","b","c","b","c","b","c","b","a","c","c","a","c","a","c","a","b","b","a","c","c","a","b","a","c","c"
"399","b","b","c","a","a","c","b","a","c","a","a","b","c","c","a","c","b","c","b","a","b","b","c","c","c","b","c","b","a","a","c","a","b","c","a","b","b","b","b","c","c","c","a","a","a","b","a","a","c","a","c","b","a","c","a"
"400","b","b","c","b","b","a","a","b","c","b","b","c","b","b","c","c","a","c","b","a","b","a","c","c","a","c","a","c","a","a","a","a","c","c","a","b","a","c","c","a","b","b","c","c","a","b","b","b","b","a","c","c","c","c","a"
"401","b","a","a","a","b","c","a","a","c","a","b","b","b","c","b","c","a","c","b","c","b","b","c","b","a","c","c","c","c","a","b","c","b","c","a","c","a","a","a","c","b","c","a","c","b","c","b","a","b","a","b","a","a","b","b"
"402","b","a","a","a","b","c","b","a","c","c","b","a","a","c","b","b","b","a","c","c","b","b","a","a","b","c","a","a","c","c","b","b","a","c","a","a","b","a","a","b","b","b","a","c","c","a","c","a","c","a","b","a","b","b","a"
"403","b","b","b","a","c","a","c","a","a","a","c","c","a","c","b","b","a","a","c","c","c","b","a","a","b","b","b","b","c","c","b","a","c","a","b","c","b","b","c","a","b","c","a","a","a","c","a","a","a","a","b","b","b","c","a"
"404","b","b","c","a","a","c","a","a","c","b","b","c","a","a","c","c","a","a","a","c","b","a","a","c","c","c","a","a","c","a","b","b","a","a","c","b","b","a","c","a","c","b","a","c","a","b","b","b","b","a","c","c","c","b","a"
"405","c","b","c","a","c","b","b","c","c","a","c","c","c","a","b","a","c","b","a","b","c","a","c","a","c","b","b","c","c","a","b","a","c","c","b","c","c","b","a","b","b","c","c","a","b","c","c","b","c","c","b","a","b","c","a"
"406","c","b","b","a","a","a","c","a","c","a","c","a","c","a","a","b","b","c","c","b","c","c","c","c","c","b","c","b","c","a","c","a","c","b","c","b","a","b","c","a","b","c","a","a","b","c","b","a","c","c","b","b","b","c","c"
"407","b","a","a","c","b","b","c","c","c","c","c","b","b","b","b","b","a","a","c","c","c","c","a","c","a","a","a","b","a","a","b","b","b","c","a","b","c","c","b","a","c","a","b","b","a","b","a","b","c","a","c","c","a","a","c"
"408","b","b","a","c","a","c","c","a","a","a","c","b","a","a","a","a","c","b","c","a","b","a","a","a","a","c","b","a","c","a","b","b","a","b","a","c","b","b","c","a","b","c","c","c","a","c","a","c","a","a","b","a","b","a","a"
"409","c","b","a","a","b","b","c","a","c","c","c","b","a","a","a","b","c","a","a","a","c","a","a","c","c","b","a","a","a","c","c","a","b","c","a","b","a","c","b","a","c","b","c","b","a","b","b","b","a","c","c","c","c","c","a"
"410","b","b","c","a","b","c","a","b","c","c","b","a","b","b","a","a","a","c","c","b","b","b","c","a","c","c","c","c","c","b","a","b","c","a","c","c","c","b","c","a","b","c","a","a","a","c","c","a","c","a","a","c","a","b","a"
"411","b","b","c","a","c","c","c","b","c","a","a","a","b","c","a","b","a","a","b","a","c","a","a","a","a","a","b","c","b","a","b","c","c","c","a","c","b","b","c","b","b","a","c","c","c","c","b","b","c","c","c","c","c","c","a"
"412","b","c","b","b","b","c","a","c","c","a","a","a","c","b","a","c","c","c","c","b","b","a","b","c","b","c","a","a","b","c","b","c","a","b","c","c","a","a","c","c","a","a","a","c","a","b","a","a","c","a","c","a","b","b","a"
"413","b","a","a","c","b","c","c","a","a","c","a","c","a","c","a","c","a","a","a","a","b","a","a","c","a","b","c","a","c","a","c","c","a","a","b","b","a","b","c","c","c","c","c","a","a","b","a","b","a","a","c","b","c","c","a"
"414","c","b","b","a","b","b","b","c","a","a","c","b","a","a","a","a","c","a","a","a","a","c","a","c","b","c","a","b","c","c","b","a","a","b","a","b","b","b","c","c","c","a","c","c","c","b","b","c","b","a","c","b","b","c","b"
"415","b","a","a","a","b","c","c","b","a","c","b","a","a","b","a","c","b","a","c","b","b","c","a","b","c","c","b","a","c","a","b","c","a","c","a","c","a","a","a","a","b","a","c","a","a","c","b","b","c","b","b","a","a","c","b"
"416","b","b","a","a","b","c","a","a","a","c","b","a","b","a","a","c","c","a","b","c","b","a","a","a","a","c","c","a","a","b","c","c","a","c","c","b","b","a","b","a","c","c","a","c","a","b","c","a","a","a","c","a","a","c","a"
"417","a","b","c","a","b","c","b","b","c","c","a","c","b","a","a","b","a","a","c","a","c","b","a","c","a","a","c","a","c","c","c","b","a","c","b","b","a","a","a","c","c","c","a","c","a","a","a","a","c","a","b","a","a","a","a"
"418","b","b","b","a","b","c","b","c","b","b","a","c","a","b","c","b","c","a","c","a","c","a","a","c","a","a","b","a","a","c","c","b","a","a","c","b","b","a","c","b","c","c","a","b","c","b","a","a","b","c","c","a","a","c","a"
"419","b","c","a","a","b","c","b","a","c","c","b","b","b","a","a","c","c","a","a","a","b","c","a","c","a","c","b","a","a","b","a","b","c","c","c","b","c","c","b","a","c","a","b","b","a","b","c","c","c","b","c","b","b","c","c"
"420","b","a","a","b","b","c","c","a","c","b","b","a","b","a","c","b","a","a","c","a","c","a","a","a","a","b","a","a","c","a","b","a","a","c","a","c","a","a","a","a","a","c","a","c","a","c","c","b","b","b","b","b","c","c","c"
"421","b","a","a","a","b","c","c","b","b","c","a","a","b","c","a","b","c","c","c","b","b","c","b","a","b","b","b","c","a","c","c","a","b","c","c","b","c","a","c","b","c","a","a","b","c","c","b","c","a","b","b","b","b","c","b"
"422","b","b","c","a","a","c","b","c","c","c","b","c","a","a","a","c","c","a","c","a","b","c","a","b","b","c","a","b","c","a","b","c","c","a","c","c","c","b","a","a","b","a","c","c","a","a","a","b","c","a","c","a","c","b","a"
"423","b","a","a","c","a","c","c","a","c","c","b","c","a","c","a","c","a","b","c","a","a","c","a","c","c","c","c","a","b","a","b","a","a","c","c","c","a","b","b","a","b","c","c","a","c","c","c","b","c","b","b","c","a","c","b"
"424","b","b","a","c","b","c","b","c","c","a","b","b","b","b","a","c","b","a","c","a","b","b","c","a","a","c","c","b","c","a","b","c","a","b","a","a","b","a","c","a","c","c","a","b","a","b","c","a","c","b","c","c","c","c","c"
"425","b","a","a","c","a","c","b","a","a","a","b","c","a","c","a","c","c","a","b","a","b","a","a","c","a","c","a","a","c","a","b","c","c","a","b","c","a","b","b","c","b","a","b","c","a","c","a","a","a","a","a","c","a","a","c"
"426","b","a","a","a","b","c","c","a","c","c","a","c","a","b","c","c","c","b","a","a","b","b","a","a","c","c","b","a","a","a","b","b","a","b","a","c","c","a","c","a","b","c","a","c","b","c","b","a","a","c","a","c","b","c","a"
"427","b","a","a","c","c","c","a","a","a","a","b","b","a","c","a","c","c","b","c","a","b","c","a","a","a","c","a","a","a","a","a","c","b","a","b","c","c","b","c","b","a","b","a","b","c","c","b","b","c","a","a","c","a","c","a"
"428","c","b","b","a","b","c","c","b","c","a","b","a","b","c","c","c","a","c","a","a","b","b","a","a","a","c","b","b","c","a","b","c","c","c","a","c","a","c","c","a","b","c","c","b","c","c","b","b","c","b","b","c","c","b","a"
"429","c","b","b","b","b","b","b","c","b","c","c","b","b","c","b","b","a","a","c","c","c","b","a","a","a","a","c","b","b","a","c","a","c","c","a","a","a","a","a","a","c","b","a","a","b","a","c","a","c","c","c","a","a","a","a"
"430","c","b","a","a","b","b","c","a","b","c","c","c","a","a","b","b","b","b","c","c","b","c","a","a","c","b","c","a","c","a","c","c","a","c","a","b","c","a","c","a","a","a","a","b","a","c","c","a","b","b","b","c","a","c","a"
"431","b","a","a","a","a","c","b","a","c","b","b","a","a","b","c","c","b","a","c","b","b","a","b","a","b","b","c","b","c","c","c","a","c","c","a","b","a","c","c","a","c","a","b","b","a","a","c","c","c","c","b","a","b","b","c"
"432","b","b","c","b","b","b","b","c","b","c","c","a","c","c","b","b","c","b","a","c","b","b","b","c","c","c","c","a","b","a","b","c","a","c","b","b","a","c","c","c","c","c","c","c","a","b","a","b","b","a","c","b","a","b","a"
"433","b","a","c","a","c","c","a","c","b","a","b","b","b","c","b","c","a","a","c","c","c","a","b","a","a","b","b","a","c","a","b","c","a","a","a","c","c","a","c","b","c","c","a","c","a","b","a","c","c","c","c","c","c","b","a"
"434","b","a","a","c","b","c","a","a","a","a","b","a","b","c","a","c","c","c","a","c","a","c","c","a","a","c","c","c","a","a","a","b","b","c","c","b","c","b","c","a","c","b","b","a","b","b","b","b","b","c","c","a","c","c","b"
"435","c","b","b","b","c","b","c","b","c","a","c","c","a","a","a","b","a","a","a","a","a","b","b","c","a","b","b","c","b","c","b","a","b","c","c","c","b","a","a","a","b","c","b","c","a","c","c","c","b","c","a","c","c","a","a"
"436","b","b","b","b","b","c","c","b","b","c","b","c","a","c","a","c","a","a","c","a","b","b","a","c","a","c","c","a","a","a","b","a","a","c","a","b","b","a","c","a","c","a","a","b","c","b","b","b","c","b","c","c","c","a","a"
"437","b","a","a","c","c","b","a","b","c","a","c","a","c","c","a","b","b","c","c","b","c","a","b","a","c","b","a","a","c","a","b","b","a","c","a","c","c","a","b","a","b","c","a","a","a","c","b","a","c","a","c","b","a","c","a"
"438","b","a","a","a","b","c","b","b","b","a","a","c","c","c","a","b","b","b","c","a","c","c","c","c","c","b","c","b","b","b","c","a","c","c","a","c","b","b","a","a","b","b","c","c","a","c","c","b","c","a","b","b","a","c","a"
"439","b","a","a","c","b","a","c","a","c","c","c","c","b","c","a","b","a","b","a","a","c","b","c","c","b","a","b","b","b","c","b","c","c","c","c","c","c","c","c","a","a","a","c","a","a","c","c","c","a","b","a","b","c","c","c"
"440","b","a","a","a","b","b","c","a","a","c","c","c","a","b","a","b","c","a","c","b","c","a","b","a","b","b","c","c","b","c","a","b","c","c","a","b","a","b","b","c","a","a","a","c","a","b","a","a","c","a","c","a","a","a","a"
"441","b","a","a","c","b","c","c","a","b","c","a","c","b","c","a","c","a","a","a","c","c","a","a","b","a","b","a","a","c","a","b","b","b","c","a","b","b","a","a","a","b","c","c","a","a","c","a","b","c","a","b","a","a","b","c"
