subject_id,X1_1,X1_2,X2_1,X2_2,X3_1,X3_2,X4_1,X4_2,X5_1,X5_2,X6_1,X6_2,X7_1,X7_2,X8_1,X8_2,class
3387,58,100,17,77,0,47,8,16,57,0,100,21,68,42,9,37,C6
3388,100,100,60,84,29,57,11,26,35,0,83,12,53,37,0,31,C6
3389,81,75,62,100,0,86,16,59,78,74,100,66,92,32,69,0,C9
3390,36,100,13,75,57,65,100,78,63,85,41,57,18,29,0,0,C4
3391,96,100,49,77,16,48,0,17,42,0,100,15,61,32,1,20,C6
3392,95,90,70,95,0,100,0,66,69,59,100,27,53,0,16,13,C5
3393,26,100,1,96,0,57,68,43,100,61,73,78,45,40,29,0,C4
3394,0,88,55,100,100,87,65,48,39,4,19,0,22,35,87,42,C7
3395,85,78,60,100,28,69,85,68,97,68,100,30,66,0,0,9,C9
3396,25,100,58,96,81,69,54,34,29,0,0,34,48,44,100,48,C7
3397,20,100,21,84,0,52,37,42,100,46,97,63,81,31,71,0,C4
3398,52,82,3,50,100,72,64,100,0,62,84,76,86,50,77,0,C9
3399,70,100,36,70,0,41,25,31,90,36,100,45,80,33,62,0,C4
3400,100,65,80,96,33,100,51,76,94,68,83,33,48,8,0,0,C9
3401,57,100,34,80,0,59,11,40,85,43,100,44,72,22,57,0,C4
3402,31,74,88,100,100,95,98,55,96,16,25,2,0,0,100,2,C1
3403,75,61,85,100,22,82,37,42,55,2,0,0,31,36,100,60,C8
3404,62,100,39,79,0,52,13,39,80,44,100,63,86,32,71,0,C4
3405,46,100,2,72,0,47,76,48,100,77,78,64,45,32,19,0,C4
3406,41,97,12,58,65,58,62,14,0,0,4,54,24,97,100,100,C5
3407,0,48,17,64,53,84,93,100,100,79,85,53,72,26,68,0,C1
3408,0,74,44,86,94,100,100,85,79,64,54,42,31,21,8,0,C1
3409,100,77,56,100,0,78,45,57,85,80,95,40,93,0,24,7,C9
3410,22,85,49,100,71,77,45,51,11,30,0,11,51,7,100,0,C2
3411,23,88,52,100,51,67,30,38,0,16,27,8,64,3,100,0,C2
3412,100,100,55,93,23,59,11,15,53,0,77,31,41,62,0,51,C6
3413,50,50,97,72,87,100,25,95,0,65,60,56,100,35,91,0,C9
3414,54,87,59,100,26,72,0,43,28,18,100,30,96,30,80,0,C4
3415,49,78,69,100,100,95,76,72,61,46,59,18,33,0,0,12,C3
3416,1,85,46,100,70,88,55,58,97,39,100,10,51,0,0,2,C3
3417,67,100,25,81,0,49,0,15,51,0,100,20,63,40,9,26,C6
3418,84,100,52,74,28,46,16,17,55,0,100,21,61,38,0,26,C6
3419,100,100,54,100,17,85,15,50,55,47,85,22,50,0,0,6,C5
3420,0,75,61,81,100,100,96,88,87,66,85,44,85,22,87,0,C1
3421,32,62,2,35,0,6,57,0,97,22,100,52,77,80,30,100,C0
3422,69,94,0,81,73,55,100,21,32,0,20,33,58,67,51,100,C8
3423,37,100,3,86,0,51,19,22,72,21,100,47,76,33,65,0,C4
3424,0,29,4,45,41,71,78,96,100,100,75,67,50,33,25,0,C1
3425,0,16,33,43,69,71,100,100,97,91,77,60,57,30,44,0,C1
3426,29,80,53,100,7,70,0,49,83,48,100,65,61,33,29,0,C4
3427,0,92,56,100,100,95,73,55,59,12,43,0,26,31,87,32,C7
3428,100,100,65,90,32,67,5,40,0,8,40,0,36,27,0,20,C6
3429,11,81,60,100,100,89,69,55,31,24,0,0,7,39,64,43,C7
3430,25,90,24,100,61,90,31,64,77,53,100,27,68,4,0,0,C3
3431,0,100,51,99,70,67,57,27,59,0,100,26,57,41,5,40,C7
3432,100,100,33,95,0,60,47,28,48,0,5,21,40,59,87,92,C8
3433,35,84,71,100,100,79,72,52,35,31,0,9,39,0,88,0,C2
3434,32,87,24,54,81,100,0,72,18,44,36,0,100,44,19,49,C8
3435,31,90,0,50,17,0,64,0,96,43,100,99,58,100,21,63,C0
3436,14,76,57,100,63,55,13,72,71,86,100,37,52,0,0,21,C9
3437,0,47,5,25,52,0,93,30,100,75,62,100,30,63,42,22,C0
3438,0,85,35,100,77,91,65,65,68,40,100,19,73,1,24,0,C3
3439,90,81,46,57,0,70,27,100,85,98,100,64,86,30,55,0,C9
3440,4,90,53,100,100,91,66,68,78,39,97,9,51,0,0,4,C3
3441,0,75,29,100,74,93,69,60,41,29,0,3,37,0,100,6,C2
3442,100,100,59,83,31,52,20,19,52,0,91,25,48,27,0,7,C6
3443,75,100,44,70,23,34,47,4,100,6,89,29,36,26,0,0,C6
3444,0,96,31,63,100,32,86,0,12,18,53,53,98,87,41,100,C8
3445,28,49,35,93,100,100,81,54,41,13,52,0,66,45,0,63,C8
3446,52,84,79,100,100,84,77,63,72,34,67,8,33,0,0,2,C3
3447,28,100,21,67,63,34,39,0,7,29,0,68,25,95,100,96,C5
3448,59,54,100,82,84,100,68,62,57,24,0,0,2,0,84,4,C1
3449,12,96,60,100,96,81,60,55,16,33,0,8,55,2,100,0,C2
3450,22,91,24,64,80,38,67,0,0,13,4,57,26,97,100,100,C5
3451,18,84,0,49,14,13,58,0,92,25,100,63,73,93,27,100,C0
3452,25,76,0,47,20,0,83,22,100,69,49,100,3,65,13,17,C0
3453,38,100,7,91,0,62,33,40,91,48,100,54,69,28,56,0,C4
3454,21,100,0,79,0,54,42,37,83,52,79,49,81,24,100,0,C4
3455,0,34,55,65,89,100,82,58,82,17,39,1,9,0,100,1,C1
3456,38,72,59,100,74,99,61,57,48,16,0,3,44,0,100,2,C1
3457,100,100,49,97,15,65,0,28,33,0,85,17,62,39,20,12,C6
3458,54,93,100,100,60,97,26,71,75,59,88,29,48,5,0,0,C5
3459,0,86,57,100,100,78,71,46,36,14,30,0,4,32,74,34,C7
3460,16,69,59,84,100,100,90,82,68,61,44,40,19,20,0,0,C1
3461,45,78,6,48,0,2,46,0,83,34,100,80,63,100,19,78,C0
3462,25,94,6,58,87,30,85,0,0,17,49,53,100,89,35,100,C8
3463,97,91,33,93,55,46,54,0,0,10,49,49,100,87,30,100,C8
3464,70,74,6,84,57,60,100,96,62,100,100,59,79,15,0,0,C9
3465,81,72,58,100,0,81,43,57,82,76,100,37,87,0,17,1,C9
3466,35,100,22,64,0,38,100,42,94,61,68,78,63,39,45,0,C4
3467,0,40,10,60,61,78,100,100,88,81,71,54,61,27,73,0,C1
3468,8,83,69,100,100,69,82,34,51,0,15,22,0,37,89,39,C7
3469,0,47,20,61,50,80,80,100,100,96,87,64,73,32,62,0,C1
3470,61,96,46,68,71,22,11,0,0,34,67,63,100,100,25,93,C8
3471,82,100,30,90,0,59,0,25,45,0,100,15,71,40,10,33,C6
3472,23,100,9,68,0,36,49,25,100,36,99,65,93,32,83,0,C4
3473,26,100,16,79,0,52,36,32,100,38,55,52,38,26,32,0,C4
3474,68,76,75,100,33,82,78,74,75,55,100,23,55,4,0,0,C9
3475,25,76,66,100,64,78,48,34,29,0,0,7,50,10,100,15,C1
3476,100,97,88,100,53,70,25,36,17,0,69,10,58,39,0,29,C6
3477,86,100,49,91,0,54,63,52,100,64,90,98,76,45,69,0,C4
3478,0,85,34,100,68,86,61,55,31,31,20,9,61,4,100,0,C2
3479,78,99,77,83,99,100,75,86,100,58,100,28,57,9,0,0,C9
3480,39,96,24,64,43,28,0,0,7,45,15,93,46,100,100,100,C5
3481,63,100,36,83,9,49,0,13,57,0,100,27,51,42,14,14,C6
3482,48,74,88,95,100,100,78,75,66,49,64,23,32,0,0,1,C1
3483,22,61,54,94,62,100,56,58,51,17,0,4,55,1,100,0,C1
3484,75,100,61,79,100,96,57,96,65,66,82,36,51,10,0,0,C9
3485,66,100,37,93,9,62,0,30,29,0,100,1,91,23,22,13,C6
3486,0,100,15,95,1,63,33,40,100,48,94,65,93,32,90,0,C4
3487,46,78,26,54,84,100,0,75,24,42,29,0,100,44,20,39,C8
3488,78,83,20,58,27,0,100,50,61,100,0,38,68,69,3,8,C0
3489,57,95,59,56,76,12,0,0,28,33,100,60,96,100,21,88,C8
3490,0,42,44,55,76,78,100,100,80,74,61,47,43,21,27,0,C1
3491,19,100,14,79,5,59,0,38,27,20,100,34,81,21,70,0,C4
3492,0,0,42,11,83,34,100,68,77,100,29,99,41,69,90,61,C9
3493,86,83,40,100,0,72,49,37,63,0,10,20,52,55,100,82,C8
3494,54,100,35,79,0,49,19,40,89,38,100,65,81,32,65,0,C4
3495,36,82,45,60,81,100,0,70,19,45,25,0,100,37,4,32,C8
3496,14,92,0,64,66,61,77,7,41,0,23,55,30,95,100,100,C5
3497,0,93,63,100,100,90,89,47,77,5,51,0,27,26,94,36,C7
3498,0,88,30,100,68,90,60,62,72,37,100,16,70,0,27,1,C3
3499,52,93,95,100,100,98,54,92,28,61,58,36,42,2,0,0,C5
3500,81,100,35,78,0,47,69,52,100,66,72,91,62,44,60,0,C4
3501,100,92,20,90,7,42,65,0,0,10,18,58,78,100,45,97,C8
3502,78,100,43,92,0,73,14,54,83,55,100,43,63,22,29,0,C4
3503,0,37,25,50,50,63,74,81,97,100,100,78,88,40,79,0,C1
3504,6,88,52,100,100,92,83,71,54,52,65,32,48,12,0,0,C3
3505,37,89,73,100,58,72,81,59,100,29,75,2,30,0,0,23,C3
3506,8,66,17,27,49,0,89,23,100,63,75,97,25,100,0,67,C0
3507,63,100,41,63,0,36,88,40,100,63,72,78,76,39,82,0,C4
3508,0,74,32,81,77,100,100,99,84,74,64,49,41,24,18,0,C1
3509,0,58,18,26,49,0,86,18,100,50,86,82,45,100,17,77,C0
3510,40,69,61,100,86,68,60,26,18,0,0,18,49,23,100,16,C2
3511,0,26,15,47,60,73,100,100,87,87,64,58,43,29,25,0,C1
3512,58,100,100,93,96,69,54,58,83,45,81,17,45,0,0,3,C3
3513,0,76,66,74,100,100,28,88,3,59,76,69,74,40,59,0,C9
3514,88,76,78,100,26,87,59,86,100,83,76,48,42,18,0,0,C9
3515,48,91,20,60,0,28,18,0,66,15,90,45,100,79,69,100,C0
3516,31,88,68,100,60,86,76,68,100,44,78,18,39,6,0,0,C3
3517,34,100,100,87,82,58,55,29,42,0,3,7,0,27,85,35,C7
3518,15,100,99,97,100,78,68,41,40,2,29,0,0,36,81,45,C7
3519,100,96,56,69,0,63,35,98,98,100,94,57,59,20,40,0,C9
3520,94,83,29,77,100,41,78,0,0,11,45,56,92,100,10,79,C8
3521,56,100,15,70,42,33,2,0,0,30,13,76,41,99,100,97,C5
3522,36,53,44,100,60,67,38,22,0,0,14,16,57,10,100,5,C2
3523,29,100,8,62,0,20,41,0,87,19,100,59,60,86,8,89,C0
3524,0,82,35,100,78,74,71,36,48,0,27,16,34,40,100,42,C7
3525,100,100,59,86,28,58,9,28,34,0,91,9,53,23,0,9,C6
3526,58,89,15,70,0,30,33,0,79,32,100,72,67,100,18,70,C0
3527,31,92,5,50,59,42,43,0,1,3,0,63,45,92,100,100,C5
3528,40,100,9,66,0,26,43,0,100,17,100,56,61,88,0,89,C0
3529,38,89,84,100,79,73,46,49,91,42,100,16,52,0,0,7,C3
3530,76,90,29,69,33,100,76,94,88,57,100,20,62,0,0,4,C9
3531,66,89,100,100,99,81,77,61,64,38,67,15,38,1,0,0,C3
3532,23,63,42,100,63,65,39,22,0,0,13,20,56,18,100,21,C2
3533,55,100,28,75,1,50,0,25,61,30,100,48,65,26,54,0,C4
3534,89,98,57,76,63,34,19,0,0,25,55,56,100,91,36,100,C8
3535,26,93,70,100,75,55,44,17,0,0,6,24,54,24,100,12,C2
3536,52,90,100,100,60,92,32,60,79,57,86,22,44,0,0,14,C5
3537,55,90,44,56,29,13,0,0,28,38,64,69,100,100,63,99,C8
3538,97,92,62,100,60,65,100,89,90,65,85,26,50,0,0,16,C9
3539,0,76,33,100,82,92,45,70,69,45,100,16,58,0,13,10,C3
3540,48,97,13,62,0,21,44,0,89,29,100,70,60,100,4,84,C0
3541,2,90,0,63,39,52,60,6,23,0,15,64,43,99,100,100,C5
3542,9,85,0,45,16,5,63,0,95,31,100,72,65,100,19,89,C0
3543,0,46,47,71,66,100,59,98,59,68,68,38,87,8,100,0,C1
3544,0,83,38,100,93,97,100,71,70,48,34,26,27,2,84,0,C2
3545,13,76,0,33,40,0,92,20,100,67,63,100,18,68,29,24,C0
3546,0,71,28,100,65,83,55,40,20,12,13,16,57,11,100,0,C2
3547,40,82,58,100,79,77,57,62,100,44,83,16,37,0,0,11,C3
3548,39,76,83,94,100,100,65,80,30,60,9,41,0,20,22,0,C1
3549,55,66,51,100,86,87,63,42,25,9,0,4,50,8,100,0,C2
3550,47,100,27,50,0,20,50,30,100,31,89,59,58,50,39,0,C4
3551,40,93,100,100,62,94,7,79,42,64,90,39,61,10,0,0,C5
3552,12,69,19,100,78,99,83,66,47,35,0,10,29,3,100,0,C2
3553,20,92,5,100,0,76,2,52,52,33,95,47,80,23,100,0,C4
3554,56,71,31,100,16,66,24,23,0,0,17,34,57,57,100,76,C8
3555,100,100,47,82,13,57,0,31,8,6,92,0,97,20,5,27,C6
3556,100,100,56,88,22,60,0,25,28,0,73,13,48,40,2,41,C6
3557,20,92,58,100,100,87,72,60,71,38,95,15,49,4,0,0,C3
3558,100,100,62,87,21,60,0,27,31,0,93,7,87,37,32,55,C6
3559,18,98,64,100,93,80,68,58,100,36,92,8,47,0,0,2,C3
3560,0,66,33,67,65,82,95,100,100,92,80,62,67,29,78,0,C1
3561,30,75,47,100,64,69,47,35,15,8,0,0,50,5,100,0,C2
3562,0,100,67,100,100,80,70,43,42,4,12,0,23,30,92,35,C7
3563,26,77,12,100,0,62,57,45,100,60,68,77,50,39,41,0,C4
3564,51,97,10,75,0,32,34,0,84,15,100,56,71,92,18,100,C0
3565,22,70,64,98,59,100,52,62,39,25,0,0,23,4,100,5,C1
3566,78,100,29,92,4,55,0,16,54,0,100,29,44,33,3,2,C6
3567,2,86,4,37,31,0,74,10,100,49,80,90,35,100,0,72,C0
3568,0,21,49,57,79,100,15,81,45,44,100,15,29,0,5,25,C8
3569,100,100,62,86,43,56,42,25,71,0,91,23,51,40,0,34,C6
3570,21,66,47,100,65,67,40,28,0,12,18,31,60,19,100,0,C2
3571,33,79,75,100,99,75,71,45,24,25,0,29,55,21,100,0,C2
3572,0,100,55,94,72,63,54,31,32,0,13,8,39,28,100,27,C7
3573,33,76,51,100,77,77,41,42,0,15,2,0,51,5,100,12,C2
3574,9,89,54,100,74,74,56,44,25,18,0,3,50,5,100,0,C2
3575,94,100,52,78,24,50,13,21,47,0,100,15,53,30,0,18,C6
3576,48,73,62,80,100,100,88,85,60,64,38,42,15,21,0,0,C1
3577,21,99,0,60,3,17,50,0,94,25,100,68,64,100,15,90,C0
3578,58,100,21,80,0,48,9,14,56,0,100,16,64,27,25,8,C6
3579,100,69,76,100,13,91,12,65,76,76,84,43,60,9,0,0,C9
3580,0,78,26,94,95,100,100,82,57,61,62,37,57,14,0,0,C3
3581,0,82,43,100,100,91,83,65,48,42,9,18,5,0,72,4,C2
3582,23,77,0,46,0,2,51,0,87,34,100,78,60,100,12,77,C0
3583,100,100,57,83,24,57,3,27,25,0,78,6,54,23,0,17,C6
3584,0,64,43,81,100,100,74,83,43,62,13,42,4,20,9,0,C1
3585,38,100,16,68,0,36,51,30,100,34,90,62,63,31,41,0,C4
3586,9,88,46,100,60,78,31,55,0,34,10,13,56,7,100,0,C2
3587,93,77,47,100,8,68,70,33,74,0,0,20,52,57,100,92,C8
3588,41,82,66,100,100,78,62,51,77,43,95,13,49,0,0,8,C3
3589,52,100,25,67,0,33,46,28,100,33,99,65,73,35,53,0,C4
3590,40,84,33,81,100,42,81,0,0,13,46,57,94,100,11,90,C8
3591,44,87,25,100,22,68,68,85,91,59,100,18,53,0,0,3,C9
3592,100,99,65,100,33,77,11,51,0,22,21,0,52,19,11,20,C6
3593,71,100,40,85,0,63,19,42,88,45,100,52,80,26,69,0,C4
3594,76,100,23,90,41,60,92,76,100,79,93,42,56,13,0,0,C9
3595,0,70,8,100,56,91,69,50,38,15,10,10,58,0,100,15,C2
3596,0,100,58,94,73,68,54,34,34,0,19,1,40,21,100,19,C7
3597,43,80,46,100,83,79,61,39,20,12,0,14,51,16,100,0,C2
3598,95,100,64,81,36,49,27,12,75,0,100,27,51,41,0,28,C6
3599,100,75,41,68,0,79,44,100,89,91,91,61,85,30,86,0,C9
3600,26,73,0,48,18,7,67,0,100,30,87,73,48,100,13,75,C0
3601,6,98,50,100,76,67,64,24,67,0,100,25,52,46,0,58,C7
3602,0,66,3,93,52,100,100,91,84,65,45,46,27,21,65,0,C3
3603,0,38,32,51,64,75,93,100,100,97,91,64,83,32,75,0,C1
3604,8,92,52,100,91,88,76,61,92,37,100,14,51,3,0,0,C3
3605,54,77,30,37,0,0,13,25,55,54,100,80,89,100,37,86,C8
3606,34,100,0,51,18,87,12,97,36,44,16,0,34,8,100,14,C1
3607,0,93,52,100,94,87,80,63,53,42,23,20,42,3,100,0,C2
3608,0,81,34,100,68,83,56,52,24,29,16,20,64,17,100,0,C2
3609,0,85,42,97,30,75,23,21,72,0,100,47,87,100,36,99,C0
3610,14,77,53,100,79,77,43,46,83,36,100,9,50,0,0,1,C3
3611,9,96,13,59,76,45,60,0,3,12,0,63,24,100,100,100,C5
3612,90,100,50,82,0,45,70,46,100,65,83,91,77,43,75,0,C4
3613,100,100,54,83,20,55,0,24,34,0,92,12,79,38,16,46,C6
3614,0,91,34,100,62,78,58,38,46,0,31,34,57,55,100,59,C7
3615,80,70,95,100,7,89,0,57,82,76,100,56,82,20,11,0,C9
3616,49,94,1,98,44,81,59,100,92,64,100,20,55,0,0,8,C9
3617,8,79,47,100,47,86,39,48,45,12,100,8,44,5,0,0,C1
3618,0,100,3,100,52,99,100,100,73,86,50,57,32,27,34,0,C7
3619,43,84,76,100,100,78,62,55,83,43,99,14,53,0,0,7,C3
3620,0,83,26,100,53,84,42,50,16,24,27,5,66,0,100,7,C2
3621,0,92,33,100,95,80,83,40,56,0,35,9,20,36,100,43,C7
3622,32,95,1,65,0,25,35,0,79,13,100,49,81,85,37,100,C0
3623,13,78,38,100,41,68,24,36,0,10,33,3,68,0,100,3,C2
3624,62,73,23,69,0,90,68,100,100,78,77,50,43,24,2,0,C9
3625,16,95,46,100,100,95,72,63,39,32,6,0,0,32,56,35,C7
3626,36,100,5,66,0,22,40,0,85,19,100,59,65,89,15,94,C0
3627,32,63,52,100,86,69,70,24,24,0,0,4,53,2,100,1,C2
3628,85,92,52,100,56,76,83,85,100,44,88,6,42,0,0,10,C9
3629,47,87,75,100,80,73,85,54,100,31,74,8,38,0,0,5,C3
3630,53,98,88,100,100,80,78,60,58,40,57,17,35,0,0,3,C3
3631,0,27,16,50,49,74,82,98,100,100,78,67,56,35,44,0,C1
3632,100,100,58,81,24,56,0,28,11,0,64,3,62,25,7,25,C6
3633,61,83,19,100,3,62,15,21,0,0,0,40,47,62,100,79,C8
3634,7,54,43,76,76,100,100,99,78,74,57,49,28,24,0,0,C1
3635,59,100,28,71,26,20,0,0,28,40,72,67,100,99,49,99,C8
3636,48,86,64,100,94,80,58,54,100,52,87,19,43,0,0,7,C3
3637,53,100,0,75,7,43,100,52,50,76,16,91,14,44,28,0,C4
3638,26,89,0,74,1,30,35,0,80,10,100,50,86,92,46,100,C0
3639,88,95,100,100,49,73,12,42,19,10,97,0,85,18,0,17,C6
3640,93,100,46,78,13,51,0,21,38,0,100,8,78,28,15,22,C6
3641,0,62,22,89,69,100,86,77,59,50,28,26,47,4,100,0,C2
3642,100,100,48,80,17,54,0,26,25,0,96,4,84,23,19,12,C6
3643,21,86,55,100,87,79,62,49,83,38,100,12,52,0,0,4,C3
3644,40,100,0,58,93,90,6,92,11,52,9,0,100,34,0,38,C8
3645,85,100,38,76,0,42,82,41,100,61,78,95,75,47,71,0,C4
3646,100,100,60,85,72,61,96,91,95,59,79,24,43,1,0,0,C9
3647,51,100,0,69,16,52,84,58,100,74,61,83,40,41,16,0,C4
3648,51,100,35,74,10,49,0,22,54,12,100,32,90,25,69,0,C4
3649,4,100,59,90,66,56,56,22,39,0,0,30,16,49,100,47,C7
3650,0,66,46,79,100,100,97,91,71,68,46,46,26,23,23,0,C1
3651,22,100,20,75,0,40,0,25,67,30,100,39,84,36,79,0,C4
3652,100,81,65,97,24,100,7,64,41,57,65,25,31,0,0,5,C5
3653,48,84,38,41,20,0,0,14,37,51,89,81,100,100,36,84,C8
3654,100,100,55,82,22,55,0,27,11,0,95,11,85,35,9,21,C6
3655,100,100,55,99,20,93,23,53,67,54,80,20,43,0,0,3,C5
3656,28,90,97,100,100,68,61,33,18,0,0,8,7,29,82,31,C7
3657,0,75,38,100,90,90,90,48,76,6,55,0,48,43,100,55,C7
3658,3,61,69,34,69,0,0,13,45,46,100,78,71,100,29,71,C8
3659,33,57,50,75,97,98,100,100,70,75,40,50,13,25,0,0,C1
3660,0,80,34,100,60,80,34,53,1,29,0,4,49,0,100,1,C2
3661,0,75,8,100,52,99,96,98,100,81,83,54,68,27,58,0,C7
3662,38,92,11,62,0,27,27,0,75,6,100,36,88,71,59,100,C0
3663,12,92,1,58,62,38,50,0,0,15,2,59,30,96,100,100,C5
3664,73,97,35,54,100,84,44,100,75,71,92,60,62,0,0,9,C9
3665,27,94,0,70,59,55,52,8,0,0,8,53,37,94,100,100,C5
3666,61,100,22,71,9,34,33,0,88,4,100,37,50,50,0,30,C6
3667,0,90,36,100,64,89,53,64,67,41,100,25,88,7,48,0,C3
3668,78,100,47,78,19,49,8,18,48,0,100,15,62,35,0,34,C6
3669,46,78,49,100,100,93,78,65,86,39,87,10,36,0,0,19,C3
3670,11,69,42,100,73,71,56,29,19,0,0,11,50,13,100,7,C2
3671,68,100,29,90,0,59,1,17,38,0,77,13,100,48,78,82,C0
3672,13,100,0,82,0,60,27,42,82,42,80,41,80,19,100,0,C4
3673,47,90,75,100,75,72,55,45,26,21,0,0,49,5,100,4,C2
3674,100,91,44,100,0,76,10,37,30,0,3,25,25,61,72,86,C8
3675,20,91,61,100,71,78,59,51,100,34,86,11,37,0,0,1,C3
3676,41,80,61,100,83,78,65,58,100,44,84,17,45,0,0,0,C3
3677,46,93,9,63,0,15,45,0,90,24,100,70,60,100,19,83,C0
3678,6,90,0,52,38,29,8,0,2,34,13,78,52,96,100,100,C5
3679,57,100,0,75,62,40,62,0,2,15,56,53,100,93,23,95,C8
3680,61,100,96,98,83,49,46,14,0,0,6,29,54,27,100,8,C2
3681,14,79,0,46,18,7,58,0,92,25,100,69,71,100,32,96,C0
3682,4,83,0,52,21,100,27,67,54,20,2,0,35,4,100,7,C1
3683,32,84,66,100,100,80,64,40,30,0,68,11,36,52,0,91,C8
3684,67,92,32,87,0,44,72,50,100,62,63,100,62,48,59,0,C4
3685,89,100,35,79,11,52,0,25,19,0,97,1,100,23,22,21,C6
3686,0,54,47,68,83,90,100,100,93,74,86,48,76,23,79,0,C1
3687,42,100,41,78,18,51,0,23,60,24,94,41,89,27,100,0,C4
3688,55,95,100,100,54,91,28,55,54,53,76,30,43,0,0,1,C5
3689,11,72,28,100,66,78,56,38,19,10,0,6,50,5,100,0,C2
3690,30,100,33,81,4,54,0,29,70,27,100,49,94,29,98,0,C4
3691,0,46,37,60,69,80,100,100,94,78,88,51,85,24,87,0,C1
3692,30,97,12,71,0,28,33,0,84,16,100,57,74,94,24,100,C0
3693,0,49,27,64,65,84,100,100,83,75,62,50,46,25,33,0,C1
3694,0,90,22,100,93,85,76,42,53,0,32,1,17,34,100,39,C7
3695,43,92,100,100,85,97,19,90,55,66,90,37,64,8,0,0,C5
3696,90,71,87,100,5,86,0,54,85,65,100,72,96,34,96,0,C9
3697,77,82,55,100,45,76,91,81,100,47,90,14,46,0,0,10,C9
3698,100,100,58,86,23,57,1,24,30,0,90,13,64,40,0,42,C6
3699,0,76,27,100,63,82,58,40,26,12,20,16,60,8,100,0,C2
3700,0,99,27,100,64,95,100,87,77,63,58,36,41,7,32,0,C7
3701,17,82,1,72,40,58,81,28,5,0,0,46,1,93,100,100,C5
3702,0,81,41,100,60,72,43,35,20,0,5,35,48,49,100,48,C7
3703,80,100,59,97,26,71,0,43,28,23,94,38,100,28,81,0,C4
3704,33,77,30,100,63,73,43,36,0,16,29,16,78,0,100,32,C2
3705,40,99,100,100,43,99,6,69,42,50,89,26,60,1,0,0,C5
3706,0,88,36,100,70,87,68,61,70,34,100,15,64,1,17,0,C3
3707,58,90,8,63,37,44,18,0,0,18,4,74,41,100,100,98,C5
3708,14,100,0,75,7,47,72,48,100,62,83,58,82,29,84,0,C4
3709,100,100,53,79,19,54,11,24,45,0,98,8,51,21,0,7,C6
3710,30,86,0,42,23,0,70,3,100,41,82,90,37,100,22,54,C0
3711,54,97,20,73,48,34,35,0,0,22,50,50,100,78,71,100,C8
3712,4,93,50,100,82,79,49,50,70,45,100,19,56,0,0,10,C3
3713,0,0,46,16,85,41,100,72,73,100,18,95,19,66,76,55,C9
3714,24,75,24,100,70,81,60,48,65,41,100,16,49,0,0,20,C3
3715,0,58,40,72,74,90,100,100,89,74,78,47,69,19,68,0,C1
3716,84,100,38,77,8,50,0,22,40,0,100,9,54,25,2,13,C6
3717,0,70,35,87,59,100,61,79,64,58,72,37,81,17,100,0,C1
3718,82,100,49,85,19,61,0,34,51,36,100,51,81,27,69,0,C4
3719,86,74,21,100,0,73,66,38,100,0,12,8,49,49,100,76,C8
3720,100,87,9,100,0,67,74,37,94,0,21,15,60,56,93,94,C8
3721,35,89,3,61,8,8,62,0,100,40,82,89,27,100,0,54,C0
3722,36,93,31,55,79,100,0,73,31,53,27,0,100,37,32,46,C8
3723,7,89,54,100,69,76,40,52,91,45,100,19,52,6,0,0,C3
3724,36,100,21,66,0,31,20,24,93,22,100,45,80,35,81,0,C4
3725,15,91,23,65,92,46,68,0,10,14,0,63,7,97,100,100,C5
3726,51,62,56,100,1,82,33,42,65,1,0,0,32,40,100,65,C8
3727,21,82,55,100,69,65,40,26,0,0,4,6,51,6,100,5,C2
3728,12,89,0,48,64,45,71,0,26,8,6,59,30,100,100,98,C5
3729,0,97,68,100,66,69,55,35,54,0,31,1,32,25,100,33,C7
3730,48,100,39,89,14,56,12,19,57,0,100,17,52,30,0,15,C6
3731,0,64,26,81,74,100,100,98,80,74,67,49,62,24,70,0,C1
3732,0,83,36,100,66,78,53,39,41,0,24,34,56,50,100,55,C7
3733,0,88,45,100,66,72,27,48,59,43,100,21,60,0,7,4,C3
3734,87,96,62,81,99,100,66,92,99,61,100,26,55,2,0,0,C9
3735,14,57,56,78,100,100,98,90,82,62,75,35,63,8,0,0,C1
3736,0,83,30,100,78,96,100,74,70,51,37,30,35,7,83,0,C2
3737,0,96,27,100,73,99,100,83,85,60,60,40,33,20,8,0,C7
3738,86,100,32,81,0,57,30,37,100,51,86,46,41,23,11,0,C4
3739,78,100,33,82,12,49,14,12,60,0,100,26,50,32,0,13,C6
3740,36,86,0,75,35,34,12,0,11,35,75,68,100,100,12,89,C8
3741,26,56,39,100,57,74,35,29,0,0,15,26,56,7,100,5,C2
3742,13,92,85,100,97,71,68,35,31,0,0,12,25,34,100,30,C7
3743,100,91,69,100,53,63,85,70,90,63,80,23,44,0,0,7,C9
3744,0,69,36,84,77,99,100,100,78,76,57,51,38,26,28,0,C1
3745,11,91,57,100,100,93,66,62,33,29,5,0,0,35,60,37,C7
3746,100,92,46,100,11,78,37,56,86,43,81,0,28,5,0,41,C5
3747,0,92,39,99,100,100,82,66,50,33,17,0,19,17,65,30,C7
3748,100,99,89,100,46,75,15,48,0,20,43,0,96,10,24,22,C6
3749,57,82,58,100,96,90,72,61,100,45,86,15,44,0,0,4,C3
3750,45,86,32,66,93,87,12,100,80,79,100,46,88,13,0,0,C9
3751,5,73,48,68,100,100,27,88,0,59,76,71,72,42,53,0,C9
3752,50,100,10,73,0,29,36,0,83,17,100,60,68,94,26,76,C0
